,Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,os,Inches
1106,MSI,Gaming,8,2.9,80516.20319999999,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
1107,Lenovo,2 in 1 Convertible,4,2.1,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
1108,HP,Notebook,4,2.1,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,15.6
1109,Asus,Gaming,16,2.59,71341.92,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1110,HP,Notebook,8,1.16,90522.72,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows,13.3
1111,Dell,Notebook,4,2.24,40980.312,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows,15.6
1112,Lenovo,Notebook,4,2.1,22857.12,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows,15.6
1113,HP,Ultrabook,8,1.16,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
1114,Lenovo,2 in 1 Convertible,4,0.69,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux,10.1
1115,Dell,Ultrabook,8,1.23,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
1116,Lenovo,Gaming,16,4.6,146519.46719999998,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
1117,Razer,Ultrabook,8,1.25,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows,12.5
1118,Toshiba,Ultrabook,16,1.05,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
1119,Asus,Gaming,8,3.52,69929.4672,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
1120,Vero,Notebook,4,1.35,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows,13.3
1121,HP,Notebook,8,1.16,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
1122,HP,Notebook,8,1.43,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
1123,Dell,Notebook,4,2.09,27899.0064,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,15.6
1124,Asus,Notebook,4,2.0,23176.8,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1125,Lenovo,2 in 1 Convertible,8,1.8,88924.31999999999,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
1126,Lenovo,2 in 1 Convertible,4,0.69,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows,10.1
1127,HP,Ultrabook,8,1.26,100965.6,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows,12.5
1128,Lenovo,Gaming,8,2.4,52693.92,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux,15.6
1129,HP,Gaming,8,3.35,60153.12,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows,17.3
1130,HP,Notebook,8,2.04,33513.119999999995,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows,15.6
1131,Lenovo,2 in 1 Convertible,8,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows,14.0
1132,Asus,Notebook,4,1.5,14811.84,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
1133,HP,Ultrabook,8,1.84,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
1134,Acer,Notebook,4,2.23,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,15.6
1135,Lenovo,Notebook,16,2.5,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows,15.6
1136,HP,Workstation,8,3.0,210424.032,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows,17.3
1137,Dell,Notebook,8,2.5,41771.52,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows,15.6
1138,MSI,Gaming,16,3.78,127818.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1139,HP,Ultrabook,8,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
1140,Lenovo,2 in 1 Convertible,16,2.8,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows,14.0
1141,MSI,Gaming,8,2.4,60888.384,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1142,HP,2 in 1 Convertible,8,1.48,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
1143,HP,Workstation,8,2.59,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
1144,HP,2 in 1 Convertible,8,1.48,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows,13.3
1145,HP,Workstation,8,2.0,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
1146,HP,Ultrabook,8,1.26,122381.49599999998,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows,12.5
1147,Dell,Notebook,8,2.18,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
1148,HP,Notebook,8,1.88,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
1149,Lenovo,2 in 1 Convertible,8,1.27,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows,14.0
1150,Lenovo,Notebook,4,1.9,18061.92,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux,15.6
1151,HP,Notebook,4,1.86,15824.16,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,15.6
1152,Lenovo,Notebook,8,2.32,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux,15.6
1153,Dell,Gaming,8,2.62,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1154,Dell,Notebook,8,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows,15.6
1155,HP,Notebook,4,1.91,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
1156,MSI,Gaming,16,2.7,79536.38399999999,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1157,Lenovo,Ultrabook,12,1.4,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows,14.0
1158,Lenovo,Notebook,8,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows,15.6
1159,HP,2 in 1 Convertible,8,1.48,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows,13.3
1160,Lenovo,Ultrabook,8,1.7,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
1161,MSI,Gaming,16,1.7,94252.32,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows,14.0
1162,HP,Gaming,8,2.62,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1163,Lenovo,Notebook,8,2.2,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1164,HP,Notebook,4,2.1,25414.0272,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,15.6
1165,Dell,Gaming,8,2.62,79813.44,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows,15.6
1166,Lenovo,Notebook,8,1.95,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
1167,Lenovo,Notebook,4,2.2,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows,15.6
1168,HP,Notebook,2,1.44,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
1169,MSI,Gaming,8,2.2,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1170,HP,Notebook,8,1.96,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
1171,HP,Notebook,16,2.1,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,15.6
1172,Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1173,Lenovo,Notebook,4,2.1,21205.44,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux,15.6
1174,Lenovo,Notebook,8,2.2,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux,15.6
1175,Asus,Notebook,4,2.0,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows,14.0
1176,Lenovo,Notebook,4,2.32,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows,15.6
1177,Lenovo,Gaming,16,3.31,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows,15.6
1178,MSI,Gaming,16,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1179,HP,Notebook,4,2.07,34632.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,15.6
1180,Lenovo,2 in 1 Convertible,8,1.36,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows,14.0
1181,Lenovo,Ultrabook,6,1.54,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows,15.6
1182,Dell,Notebook,8,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux,15.6
1183,Acer,Notebook,4,2.1,17742.239999999998,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1184,HP,Notebook,6,2.18,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1185,Asus,Gaming,8,2.591,48431.52,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
1186,Dell,2 in 1 Convertible,16,2.09,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,15.6
1187,Acer,Notebook,4,2.23,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows,15.6
1188,Dell,Ultrabook,8,1.23,58554.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux,13.3
1189,Acer,Gaming,16,4.2,138474.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1190,Lenovo,Gaming,8,2.4,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows,15.6
1192,HP,Notebook,4,1.86,25840.8,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,15.6
1193,Apple,Ultrabook,8,0.92,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac,12.0
1194,Dell,2 in 1 Convertible,8,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows,13.3
1195,HP,Notebook,12,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1196,Lenovo,Notebook,4,1.9,19607.04,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux,15.6
1197,Asus,Gaming,16,4.3,114552.0,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows,17.3
1198,Acer,Notebook,4,2.1,14492.16,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux,15.6
1199,MSI,Gaming,16,2.43,109165.392,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1200,Dell,Notebook,4,2.3,26586.72,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows,15.6
1201,Lenovo,Notebook,8,2.2,33513.119999999995,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux,15.6
1202,Dell,2 in 1 Convertible,16,2.0,68464.8,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows,15.6
1203,Dell,Ultrabook,16,1.2,142790.4,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows,13.3
1204,Asus,Gaming,8,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1205,Dell,Notebook,8,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows,15.6
1206,HP,Notebook,8,1.91,30849.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows,15.6
1207,Lenovo,Notebook,4,2.2,15930.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,15.6
1208,Acer,Notebook,8,3.3,33513.119999999995,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows,17.3
1209,Asus,Gaming,16,2.2,130482.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
1210,Apple,Ultrabook,8,0.92,68145.12,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac,12.0
1211,Asus,Notebook,16,2.2,93186.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1212,MSI,Gaming,16,2.43,103842.1872,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1213,Dell,2 in 1 Convertible,8,2.191,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows,15.6
1214,Asus,Gaming,16,2.9,103842.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1215,Acer,Netbook,2,1.3,9270.72,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux,11.6
1216,Acer,Notebook,4,3.3,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows,17.3
1217,Lenovo,Notebook,8,2.8,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux,17.3
1218,Lenovo,Gaming,8,2.6,67772.16,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1219,Acer,2 in 1 Convertible,8,1.2,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows,14.0
1220,Lenovo,Notebook,8,2.3,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows,15.6
1221,MSI,Gaming,8,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1222,HP,Notebook,6,2.1,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows,15.6
1223,Dell,Ultrabook,8,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows,12.5
1224,Dell,2 in 1 Convertible,4,2.08,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows,15.0
1225,Asus,Notebook,4,2.65,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,15.6
1226,Dell,Ultrabook,8,1.29,78694.56,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows,13.3
1227,Dell,Notebook,4,2.18,27804.7008,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux,15.6
1228,Lenovo,Gaming,16,2.6,54825.12,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1229,MSI,Gaming,8,2.2,61218.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1230,Lenovo,Netbook,16,1.3,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows,12.5
1231,Razer,Gaming,16,1.95,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows,14.0
1232,Dell,Notebook,8,2.3,24988.8528,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1233,MSI,Gaming,16,2.7,85141.44,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows,17.3
1234,Apple,Ultrabook,4,1.08,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac,11.6
1235,HP,Notebook,4,2.1,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows,15.6
1236,HP,Ultrabook,8,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows,14.0
1237,Dell,Notebook,4,2.24,39267.36,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows,15.6
1238,MSI,Gaming,8,2.3,62284.32,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1239,Lenovo,Notebook,16,1.4,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows,13.3
1240,Lenovo,Notebook,6,2.2,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows,15.6
1241,Asus,Ultrabook,8,1.45,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows,13.3
1242,Acer,Notebook,4,2.4,19276.704,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux,15.6
1243,Dell,2 in 1 Convertible,16,2.77,95850.72,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows,17.3
1244,HP,Notebook,4,1.54,58607.46719999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
1245,Asus,Gaming,16,2.5,85248.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
1246,Dell,Notebook,4,1.6,46620.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows,14.0
1247,Asus,Gaming,16,2.34,123876.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows,15.6
1248,Lenovo,Notebook,8,2.3,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux,15.6
1249,Dell,2 in 1 Convertible,8,1.24,96596.64,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows,13.3
1250,Dell,Notebook,4,2.2,17262.72,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
1251,HP,Notebook,4,1.86,21258.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows,15.6
1252,Lenovo,Notebook,6,2.4,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows,15.6
1253,Lenovo,Notebook,8,1.9,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows,14.0
1254,Dell,Notebook,4,2.2,23655.7872,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1255,Asus,Notebook,4,2.0,18061.92,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows,15.6
1256,Asus,Gaming,16,4.0,101232.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows,17.3
1257,Dell,Notebook,4,2.29,26107.2,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows,15.6
1258,Lenovo,Notebook,8,2.32,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows,15.6
1259,MSI,Gaming,8,2.4,65481.12,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows,15.6
1260,Lenovo,2 in 1 Convertible,4,1.8,44382.7728,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows,14.0
1261,Asus,Ultrabook,8,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,13.3
1262,Dell,Notebook,6,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1263,Acer,Notebook,4,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
1264,Dell,Notebook,2,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1265,Lenovo,Notebook,8,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1266,HP,Notebook,6,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows,15.6
1267,Dell,Notebook,8,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux,15.6
1268,HP,Netbook,2,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
1269,Asus,Notebook,4,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows,15.6
1270,Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows,14.0
1271,Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows,13.3
1272,Lenovo,Notebook,2,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
1273,HP,Notebook,6,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows,15.6
1274,Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1275,Asus,Ultrabook,8,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,13.3
1276,Dell,Notebook,6,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1277,Acer,Notebook,4,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
1278,Dell,Notebook,2,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1279,Lenovo,Notebook,8,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1280,HP,Notebook,6,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows,15.6
1281,Dell,Notebook,8,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux,15.6
1282,HP,Netbook,2,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
1283,Asus,Notebook,4,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows,15.6
1284,Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows,14.0
1285,Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows,13.3
1286,Lenovo,Notebook,2,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
1287,HP,Notebook,6,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows,15.6
1288,Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1289,Asus,Ultrabook,8,1.2,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows,13.3
1290,Dell,Notebook,6,2.3,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows,15.6
1291,Acer,Notebook,4,2.4,15397.92,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux,15.6
1292,Dell,Notebook,2,2.2,20193.12,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
1293,Lenovo,Notebook,8,2.6,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows,15.6
1294,HP,Notebook,6,2.04,29303.4672,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows,15.6
1295,Dell,Notebook,8,2.3,42943.1472,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux,15.6
1296,HP,Netbook,2,1.17,11135.52,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows,11.6
1297,Asus,Notebook,4,2.2,38378.6496,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows,15.6
1298,Lenovo,2 in 1 Convertible,4,1.8,33992.64,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows,14.0
1299,Lenovo,2 in 1 Convertible,16,1.3,79866.72,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows,13.3
1300,Lenovo,Notebook,2,1.5,12201.12,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows,14.0
1301,HP,Notebook,6,2.19,40705.92,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows,15.6
1302,Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows,15.6
